id,hotelId,name,image,rating,url,category,location,createdAt,updatedAt
1890,NULL,"iH Hotels - Bari Grande Albergo delle Nazioni",https://s3-media3.fl.yelpcdn.com/bphoto/dO96PF-P9D9dBGwypaI0Tg/o.jpg,2,https://www.yelp.com/biz/ih-hotels-bari-grande-albergo-delle-nazioni-bari-6?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Bitonto,"2020-12-18 21:58:46","2020-12-18 21:58:46"
1891,NULL,"Hotel Moderno",https://s3-media4.fl.yelpcdn.com/bphoto/Y6wGoaJ7EXZLKXN3DueSaQ/o.jpg,3,https://www.yelp.com/biz/hotel-moderno-bari?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Bitonto,"2020-12-18 21:58:46","2020-12-18 21:58:46"
1892,NULL,Valencia,,1,https://www.yelp.com/biz/valencia-adelfia?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Bitonto,"2020-12-18 21:58:46","2020-12-18 21:58:46"
1893,NULL,"Alberghi Vittoria Parc Hotel",https://s3-media4.fl.yelpcdn.com/bphoto/dyC8CjT4ZDqGmfZ_rLxY4A/o.jpg,3,https://www.yelp.com/biz/alberghi-vittoria-parc-hotel-bari?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,NULL,Bitonto,"2020-12-18 21:58:46","2020-12-18 21:58:46"
1894,NULL,"Grand Hotel Villa Igea",https://s3-media1.fl.yelpcdn.com/bphoto/t3S8knGkmfBBu5D6-rXRBQ/o.jpg,5,https://www.yelp.com/biz/grand-hotel-villa-igea-palermo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Bagheria,"2020-12-18 21:58:48","2020-12-18 21:58:48"
1895,NULL,"Hotel Palazzo Sitano",https://s3-media2.fl.yelpcdn.com/bphoto/pBa_Y1w6LpD1NfoAxLJgqA/o.jpg,5,https://www.yelp.com/biz/hotel-palazzo-sitano-palermo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Bagheria,"2020-12-18 21:58:48","2020-12-18 21:58:48"
1896,NULL,"Grand Hotel Piazza Borso",https://s3-media3.fl.yelpcdn.com/bphoto/0eAz5wUJ6FxrRdImd0mvcA/o.jpg,5,https://www.yelp.com/biz/grand-hotel-piazza-borso-palermo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Bagheria,"2020-12-18 21:58:48","2020-12-18 21:58:48"
1897,NULL,"Albergo Massimo Plaza Hotel",https://s3-media2.fl.yelpcdn.com/bphoto/TqbZHELdxmI8kZdvN5bHcg/o.jpg,5,https://www.yelp.com/biz/albergo-massimo-plaza-hotel-palermo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Hotels & Travel",Bagheria,"2020-12-18 21:58:48","2020-12-18 21:58:48"
1898,NULL,"Hotel Ambasciatori",https://s3-media1.fl.yelpcdn.com/bphoto/G6FrPdtev765_yRNE88sZA/o.jpg,4,https://www.yelp.com/biz/hotel-ambasciatori-palermo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Bagheria,"2020-12-18 21:58:48","2020-12-18 21:58:48"
1899,NULL,"Falkensteiner Hotel",https://s3-media1.fl.yelpcdn.com/bphoto/RMgjNcOLHWlfYD4LYL6S3A/o.jpg,5,https://www.yelp.com/biz/falkensteiner-hotel-palermo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Bagheria,"2020-12-18 21:58:48","2020-12-18 21:58:48"
1900,NULL,"Fiesta Athėnee Palace Resort",https://s3-media1.fl.yelpcdn.com/bphoto/lh4XE5mk4P-lCOGyUolH8A/o.jpg,4,https://www.yelp.com/biz/fiesta-ath%C4%97nee-palace-resort-campofelice-di-roccella?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Bagheria,"2020-12-18 21:58:48","2020-12-18 21:58:48"
1901,NULL,"Hotel Porta Felice",https://s3-media1.fl.yelpcdn.com/bphoto/gW92hG0FuF_ZVd18pxKmfQ/o.jpg,4,https://www.yelp.com/biz/hotel-porta-felice-palermo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Bagheria,"2020-12-18 21:58:48","2020-12-18 21:58:48"
1902,NULL,Alma,,5,https://www.yelp.com/biz/alma-palermo-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Bagheria,"2020-12-18 21:58:48","2020-12-18 21:58:48"
1903,NULL,"Eurostars Centrale Palace",https://s3-media2.fl.yelpcdn.com/bphoto/RDCXVyZvfKrkZpAYLXeqAQ/o.jpg,5,https://www.yelp.com/biz/eurostars-centrale-palace-palermo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Bagheria,"2020-12-18 21:58:48","2020-12-18 21:58:48"
1904,NULL,Ucciardhome,https://s3-media4.fl.yelpcdn.com/bphoto/S36zHfp2YoW_SRb3YMklXg/o.jpg,5,https://www.yelp.com/biz/ucciardhome-palermo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Bagheria,"2020-12-18 21:58:48","2020-12-18 21:58:48"
1905,NULL,"Domina Zagarella Sicily",https://s3-media4.fl.yelpcdn.com/bphoto/UsLjK8o2a6qEwrBzBXsTqA/o.jpg,2,https://www.yelp.com/biz/domina-zagarella-sicily-santa-flavia?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Ferries,Bagheria,"2020-12-18 21:58:48","2020-12-18 21:58:48"
1906,NULL,"Hotel Giardino Inglese",https://s3-media3.fl.yelpcdn.com/bphoto/uRvFWUkca70EYrmzVEQp6w/o.jpg,5,https://www.yelp.com/biz/hotel-giardino-inglese-palermo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Bagheria,"2020-12-18 21:58:48","2020-12-18 21:58:48"
1907,NULL,"Villa Igeia",https://s3-media3.fl.yelpcdn.com/bphoto/o7VHzcIu70-_iYPZ2azVww/o.jpg,4,https://www.yelp.com/biz/villa-igeia-palermo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Bagheria,"2020-12-18 21:58:48","2020-12-18 21:58:48"
1908,NULL,"Cristal Palace Hotel",https://s3-media2.fl.yelpcdn.com/bphoto/_ostdhziW3m_fjk5sUxnnA/o.jpg,4,https://www.yelp.com/biz/cristal-palace-hotel-palermo-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Bagheria,"2020-12-18 21:58:48","2020-12-18 21:58:48"
1909,NULL,"Centrale Palace Hotel",https://s3-media2.fl.yelpcdn.com/bphoto/MMYHpoJfElzZd1mCsnlP_g/o.jpg,4,https://www.yelp.com/biz/centrale-palace-hotel-palermo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Bagheria,"2020-12-18 21:58:48","2020-12-18 21:58:48"
1910,NULL,"Hotel Bel Tre",https://s3-media2.fl.yelpcdn.com/bphoto/ejkJHr2qXTRBHSUgi72oQg/o.jpg,5,https://www.yelp.com/biz/hotel-bel-tre-palermo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Bagheria,"2020-12-18 21:58:48","2020-12-18 21:58:48"
1911,NULL,"Hotel Palazzo Brunaccini",https://s3-media4.fl.yelpcdn.com/bphoto/V7KXzmooh0gxJHpNI9SLgg/o.jpg,3,https://www.yelp.com/biz/hotel-palazzo-brunaccini-palermo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Bagheria,"2020-12-18 21:58:48","2020-12-18 21:58:48"
1912,NULL,"NH Palermo",https://s3-media4.fl.yelpcdn.com/bphoto/6QAWPemDUuY83STzVJ6hwg/o.jpg,4,https://www.yelp.com/biz/nh-palermo-palermo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Bagheria,"2020-12-18 21:58:48","2020-12-18 21:58:48"
1913,NULL,"Baglio Degli Ulivi",,1,https://www.yelp.com/biz/baglio-degli-ulivi-bolognetta-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Bagheria,"2020-12-18 21:58:48","2020-12-18 21:58:48"
1914,NULL,"Hotel Beauty Raphael",https://s3-media2.fl.yelpcdn.com/bphoto/pEgDGuuym5C4dk0VU8gm1w/o.jpg,5,https://www.yelp.com/biz/hotel-beauty-raphael-anzio?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Anzio,"2020-12-18 21:58:49","2020-12-18 21:58:49"
1915,NULL,"Albergo Lido Garda",https://s3-media2.fl.yelpcdn.com/bphoto/nF3oNBDSMo214KAiPFVwrA/o.jpg,5,https://www.yelp.com/biz/albergo-lido-garda-anzio-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Anzio,"2020-12-18 21:58:49","2020-12-18 21:58:49"
1916,NULL,"Hotel Villa Verdiana",,5,https://www.yelp.com/biz/hotel-villa-verdiana-nettuno?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Anzio,"2020-12-18 21:58:49","2020-12-18 21:58:49"
1917,NULL,"Residence Il Nido",https://s3-media3.fl.yelpcdn.com/bphoto/jI6695pbEzWU7i96PaAIMw/o.jpg,4,https://www.yelp.com/biz/residence-il-nido-aprilia?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Anzio,"2020-12-18 21:58:49","2020-12-18 21:58:49"
1918,NULL,"Green Park",,4,https://www.yelp.com/biz/green-park-ardea?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Anzio,"2020-12-18 21:58:49","2020-12-18 21:58:49"
1919,NULL,"Enea Hotel",,5,https://www.yelp.com/biz/enea-hotel-aprilia?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Italian,Anzio,"2020-12-18 21:58:49","2020-12-18 21:58:49"
1920,NULL,"Hotel Poseidon",https://s3-media1.fl.yelpcdn.com/bphoto/stpOcEBG4F_w6P1XOakTPw/o.jpg,5,https://www.yelp.com/biz/hotel-poseidon-torre-del-greco?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Portici,"2020-12-18 21:58:51","2020-12-18 21:58:51"
1921,NULL,"Hotel Piazza Bellini",https://s3-media2.fl.yelpcdn.com/bphoto/_lnfXqCUbYw-1l6xZCihuA/o.jpg,5,https://www.yelp.com/biz/hotel-piazza-bellini-napoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Portici,"2020-12-18 21:58:51","2020-12-18 21:58:51"
1922,NULL,"Hotel Herculaneum",https://s3-media2.fl.yelpcdn.com/bphoto/OC_i8CQldkVZ0piCqgOy4A/o.jpg,5,https://www.yelp.com/biz/hotel-herculaneum-ercolano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Portici,"2020-12-18 21:58:51","2020-12-18 21:58:51"
1923,NULL,"Grand Hotel Santa Lucia",https://s3-media3.fl.yelpcdn.com/bphoto/wcHH-aZ5GxL4buxPGKfmyg/o.jpg,5,https://www.yelp.com/biz/grand-hotel-santa-lucia-napoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Portici,"2020-12-18 21:58:51","2020-12-18 21:58:51"
1924,NULL,"La Ciliegina",https://s3-media1.fl.yelpcdn.com/bphoto/UoyJ9I2_sa0zr0Je3IZysA/o.jpg,5,https://www.yelp.com/biz/la-ciliegina-napoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Portici,"2020-12-18 21:58:51","2020-12-18 21:58:51"
1925,NULL,"Amalfi Coast day tours",https://s3-media2.fl.yelpcdn.com/bphoto/lnXenas2YLoN-8FTbqq0ew/o.jpg,5,https://www.yelp.com/biz/amalfi-coast-day-tours-napoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Limos,Portici,"2020-12-18 21:58:51","2020-12-18 21:58:51"
1926,NULL,"Grand Hotel Vesuvio",https://s3-media3.fl.yelpcdn.com/bphoto/5ya9iOujnkPWEGtDe1CWkw/o.jpg,4,https://www.yelp.com/biz/grand-hotel-vesuvio-napoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Portici,"2020-12-18 21:58:51","2020-12-18 21:58:51"
1927,NULL,Sakura,,5,https://www.yelp.com/biz/sakura-torre-del-greco?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Portici,"2020-12-18 21:58:51","2020-12-18 21:58:51"
1928,NULL,"La Terrazza Excelsior",https://s3-media3.fl.yelpcdn.com/bphoto/VeBokNEjO2VJ7x5spX3h2A/o.jpg,4,https://www.yelp.com/biz/la-terrazza-excelsior-napoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Portici,"2020-12-18 21:58:51","2020-12-18 21:58:51"
1929,NULL,"MGallery Palazzo Caracciolo",https://s3-media1.fl.yelpcdn.com/bphoto/lA3kw5wtf2rrDqe8w1pmkQ/o.jpg,4,https://www.yelp.com/biz/mgallery-palazzo-caracciolo-napoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Portici,"2020-12-18 21:58:51","2020-12-18 21:58:51"
1930,NULL,"Millennium Gold",,4,https://www.yelp.com/biz/millennium-gold-napoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Portici,"2020-12-18 21:58:51","2020-12-18 21:58:51"
1931,NULL,"Hotel San Francesco al Monte",https://s3-media3.fl.yelpcdn.com/bphoto/w_E0Yi5hWATdghIgCYEEtQ/o.jpg,4,https://www.yelp.com/biz/hotel-san-francesco-al-monte-napoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Portici,"2020-12-18 21:58:51","2020-12-18 21:58:51"
1932,NULL,"Fly Boutique Hotel",https://s3-media1.fl.yelpcdn.com/bphoto/5QMOHi7qtICOmbuXUcRDBw/o.jpg,5,https://www.yelp.com/biz/fly-boutique-hotel-napoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Portici,"2020-12-18 21:58:51","2020-12-18 21:58:51"
1933,NULL,"Holiday Inn Naples",https://s3-media3.fl.yelpcdn.com/bphoto/be3EluCg4TiNOynM7nF1KQ/o.jpg,3,https://www.yelp.com/biz/holiday-inn-naples-napoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Portici,"2020-12-18 21:58:51","2020-12-18 21:58:51"
1934,NULL,"Miglio d'Oro Park Hotel",https://s3-media2.fl.yelpcdn.com/bphoto/JO5BmGDcy7usmYUJ55FSCg/o.jpg,4,https://www.yelp.com/biz/miglio-d-oro-park-hotel-ercolano?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Portici,"2020-12-18 21:58:51","2020-12-18 21:58:51"
1935,NULL,"Gold Hotel",https://s3-media1.fl.yelpcdn.com/bphoto/92iEibxQd2XN8wFXxCdqyw/o.jpg,3,https://www.yelp.com/biz/gold-hotel-portici?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Portici,"2020-12-18 21:58:51","2020-12-18 21:58:51"
1936,NULL,"Hotel Neapolis",https://s3-media1.fl.yelpcdn.com/bphoto/pe063KAFw0C7nBXN5Xm5TQ/o.jpg,5,https://www.yelp.com/biz/hotel-neapolis-napoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Portici,"2020-12-18 21:58:51","2020-12-18 21:58:51"
1937,NULL,"Romeo Hotel",https://s3-media1.fl.yelpcdn.com/bphoto/UrFZgymWhyIjzWr63Z-_1g/o.jpg,4,https://www.yelp.com/biz/romeo-hotel-napoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Portici,"2020-12-18 21:58:51","2020-12-18 21:58:51"
1938,NULL,"Royal Continental Hotel",https://s3-media3.fl.yelpcdn.com/bphoto/_uICs5O9YEJtlDPBlkHW_A/o.jpg,4,https://www.yelp.com/biz/royal-continental-hotel-napoli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Portici,"2020-12-18 21:58:51","2020-12-18 21:58:51"
1939,NULL,"Casa Rossa",https://s3-media1.fl.yelpcdn.com/bphoto/2WRkyB8dDCNCbJW3yQHfRw/o.jpg,4,https://www.yelp.com/biz/casa-rossa-torre-del-greco-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Portici,"2020-12-18 21:58:51","2020-12-18 21:58:51"
1940,NULL,"Villa Teresa Tenuta",https://s3-media1.fl.yelpcdn.com/bphoto/hTxRfU79z93H74aox3HA1Q/o.jpg,5,https://www.yelp.com/biz/villa-teresa-tenuta-modica?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Modica,"2020-12-18 21:58:52","2020-12-18 21:58:52"
1941,NULL,"Scicli Albergo Diffuso",https://s3-media2.fl.yelpcdn.com/bphoto/qEbPLCHUrlRNc7PUTlfsZQ/o.jpg,5,https://www.yelp.com/biz/scicli-albergo-diffuso-scicli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Modica,"2020-12-18 21:58:52","2020-12-18 21:58:52"
1942,NULL,"Modica Old Town Rooms",https://s3-media2.fl.yelpcdn.com/bphoto/jaRlehMTQ1_fShoF75MuKA/o.jpg,5,https://www.yelp.com/biz/modica-old-town-rooms-modica?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Guest Houses",Modica,"2020-12-18 21:58:52","2020-12-18 21:58:52"
1943,NULL,"Hotel Il Barocco",,5,https://www.yelp.com/biz/hotel-il-barocco-ragusa?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Modica,"2020-12-18 21:58:52","2020-12-18 21:58:52"
1944,NULL,"La Cuisine Dell'Antica Badia",https://s3-media3.fl.yelpcdn.com/bphoto/LHhXw777j_PO9WNSPucqIA/o.jpg,4,https://www.yelp.com/biz/la-cuisine-dellantica-badia-ragusa?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Modica,"2020-12-18 21:58:52","2020-12-18 21:58:52"
1945,NULL,"San Giorgio Palace Hotel",https://s3-media3.fl.yelpcdn.com/bphoto/blxhlBDS7ti4qD3j8rdwvA/o.jpg,4,https://www.yelp.com/biz/san-giorgio-palace-hotel-ragusa?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Modica,"2020-12-18 21:58:52","2020-12-18 21:58:52"
1946,NULL,"Madre Landmade",https://s3-media2.fl.yelpcdn.com/bphoto/eiiraJhU-U0aTbNeOSGExQ/o.jpg,5,https://www.yelp.com/biz/madre-landmade-ragusa?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Resorts,Modica,"2020-12-18 21:58:52","2020-12-18 21:58:52"
1947,NULL,"Casale 1821",https://s3-media4.fl.yelpcdn.com/bphoto/EJwkCHy4j-1l-GDgLItbqg/o.jpg,4,https://www.yelp.com/biz/casale-1821-ragusa?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Resorts,Modica,"2020-12-18 21:58:52","2020-12-18 21:58:52"
1948,NULL,"Modica Palace Hotel",https://s3-media1.fl.yelpcdn.com/bphoto/RvMNV0W1KV-VOPtXjT7VtQ/o.jpg,1,https://www.yelp.com/biz/modica-palace-hotel-modica-3?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Modica,"2020-12-18 21:58:52","2020-12-18 21:58:52"
1949,NULL,"Palazzo Failla Hotel di Failla Paolo",,4,https://www.yelp.com/biz/palazzo-failla-hotel-di-failla-paolo-modica-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,NULL,Modica,"2020-12-18 21:58:52","2020-12-18 21:58:52"
1950,NULL,"Hotel Mediterraneo Palace",https://s3-media1.fl.yelpcdn.com/bphoto/5nuylJy5Z7k7pwKHQB1A7A/o.jpg,3,https://www.yelp.com/biz/hotel-mediterraneo-palace-ragusa?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Modica,"2020-12-18 21:58:52","2020-12-18 21:58:52"
1951,NULL,"Royal Hotel Sanremo",https://s3-media3.fl.yelpcdn.com/bphoto/aMQHHJDhtNN70oGLb9WXuA/o.jpg,4,https://www.yelp.com/biz/royal-hotel-sanremo-sanremo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Sanremo,"2020-12-18 21:58:53","2020-12-18 21:58:53"
1952,NULL,"Modus Vivendi",https://s3-media3.fl.yelpcdn.com/bphoto/zQv694GZ379hdlUksjw4-g/o.jpg,5,https://www.yelp.com/biz/modus-vivendi-sanremo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Sanremo,"2020-12-18 21:58:53","2020-12-18 21:58:53"
